restaurant_foursquare_v1,restaurant_name,restaurant_address,menu_section,menu_subsection,item_number,item_name,price_selector,item_category_values,item_price,item_ticket_price,item_price_values,item_price_keys,cpg,item_alternative_name,item_foreign_name,item_tags,item_description,comments,image_url,menu_subsection_desc
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Authentic Greek Dishes,,Gyros Plate,t,,11.99,,,,,,,,"Served on a bed of onions and tomatoes, with pita bread and tzatziki sauce"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Authentic Greek Dishes,,Chicken Riganati,t,,12.99,,,,,,,,"Half-chicken baked with potatoes olive oil, lemon and oregano"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Authentic Greek Dishes,,Chicken Breast Lemonati,t,,13.99,,,,,,,,Strips of chicken breast autéed with vegetables in lemon sauce and served over rice
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Pastas,,Makaronada Apli,,,9.99,,,,,,,,Pasta tossed in a light tomato sauce and cheese. With chicken $14.99. With 6 jumbo shrimp $17.99
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Pastas,,Mediterranean Pasta,,,10.99,,,,,,,,"Pasta tossed with olive oil, garlic, artichokes, carrots and cheese. With chicken $15.99. With 6 jumbo shrimp $18.99"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Pastas,,Traditional Pasta,,,11.99,,,,,,,,"Pasta tossed in ground beef, tomatoes, herbs and cheese"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Pastas,,Ionion Pasta,,,9.99,,,,,,,,"Pasta tossed with our delicious sauce of plum tomatoes, shallots, fresh basil and herbs. With chicken $14.99. With 6 jumbo shrimp $18.99"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Vegetarian,,Gigandes,,,,,4.59|7.59,Half|Whole,,,,,Lima beans baked in a light tomato sauce
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Vegetarian,,Vegetable plate,,,8.99,,,,,,,,"Green beans, okra, peas and briami"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Vegetarian,,Vegetable pasta,,,10.99,,,,,,,,Lightly sautéed vegetables tossed with pasta in a cream sauce
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Vegetarian,,Briami,,,,,4.59|7.59,Half|Whole,,,,,An assortment of vegetables baked in olive oil
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Vegetarian,,Spanakorizo,,,,,4.59|6.99,Half|Whole,,,,,Baked spinach and rice
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Vegetarian,,Vegetarian Mousaka,,,13.99,,,,,,,,"Layers of eggplant, zucchini, potato and cream sauce"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Marides,t,,13.99,,,,,,,,Smelts breaded in flour and fried
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Kalamari,t,,13.99,,,,,,,,Fried squid served with cocktail sauce and lemon
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Swordfish Kebob,t,,18.99,,,,,,,,"Cubes of swordfish broiled on a skewer with tomatoes, green peppers and onions"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Shrimp Skordati,t,,18.99,,,,,,,,Shrimp baked in our homemade garlic breading and served over rice
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Norwegian Salmon,t,,18.99,,,,,,,,Lightly seasoned and broiled with lemon sauce
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Seafood Kebob,t,,18.99,,,,,,,,"Salmon, swordfish and shrimp broiled on a skewer with tomatoes, onions and green peppers"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Swordfish Steak,t,,18.99,,,,,,,,Broiled with lemon and oregano
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Bacalao,t,,13.99,,,,,,,,Pan-fried cod fish filet served with skordalia
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Orange Roughy,t,,16.99,,,,,,,,Lightly seasoned and broiled with lemon sauce
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Lake Superior Whitefish,t,,16.99,,,,,,,,Lightly seasoned and broiled with lemon sauce
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Shrimp Argos,t,,18.99,,,,,,,,Shrimp sautéed with vegetables in a light lemon sauce and served over rice
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Shrimp Kebob,t,,18.99,,,,,,,,"Shrimp broiled on a skewer with tomatoes, onions and green peppers"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Seafood,,Shrimp Athena,t,,18.99,,,,,,,,"Shrimp baked in tomato sauce with vegetables, topped with feta cheese and served over rice"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Athenian Chicken (allow 25 minutes),t,,14.79,,,,,,,,Half-chicken char-broiled with lemon and oregano
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Paidakia,t,,23.99,,,,,,,,Five thin lamb chops lamb chops served with rice and potatoes
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,New York Strip Steak,t,,21.99,,,,,,,,16 oz steak broiled to your liking and served with rice and potatoes
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Chicken Breast,t,,14.79,,,,,,,,"Boneless, skinless chicken breast broiled with lemon juice and served with rice and potatoes"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Ortikia,t,,13.99,,,,,,,,Three char-broiled quail topped with lemon and oregano
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Loukaniko,t,,11.99,,,,,,,,Homemade Greek sausage served with rice and potatoes
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Chicken Kebob,t,,14.79,,,,,,,,"Cubes of chicken breast broiled on a skewer with onions, tomatoes and green peppers"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Stuffed Chicken Breast,t,,16.99,,,,,,,,"Boneless, skinless chicken breast stuffed with spinach and feta cheese, topped with melted kaseri cheese"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Beef Kebob,t,,19.99,,,,,,,,"Cubes of filet broiled on a skewer with tomatoes, onions and green peppers"
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Char-broiled,,Pork Chops,t,,15.99,,,,,,,,Two giant chops broiled to perfection and served with rice and potatoes
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Side Dishes,,Rice Pilaf Side,,,,,3.99|6.99,Small|Large,,,,,Side|Full
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Side Dishes,,Green Beans Side,,,,,4.29|6.99,Small|Large,,,,,Side|Full
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Side Dishes,,Okra Side,,,,,4.29|6.99,Small|Large,,,,,Side|Full
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Side Dishes,,Pita bread,,,0.75
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Side Dishes,,Oven Roasted Potatoes Side,,,,,3.99|6.99,Small|Large,,,,,Side|Full
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Side Dishes,,Peas Side,,,,,4.29|6.99,Small|Large,,,,,Side|Full
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Side Dishes,,French Fries Side,,,,,2.99|4.99,Small|Large,,,,,Side|Full
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Desserts,,Baklava,,,4.75,,,,,,,,Layers of honey and walnuts in light crisp filo dough
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Desserts,,Rizogalo,,,3.75,,,,,,,,Homemade rice pudding topped with cinnamon
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Desserts,,Galaktobouriko,,,3.75,,,,,,,,A light lemon flavored custard in honey dipped filo dough
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Desserts,,Homemade Yogurt,,,5.75,,,,,,,,Served with honey and walnuts
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Desserts,,Crema caramele,,,4.5,,,,,,,,Baked custard drenched in a caramel glaze
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Desserts,,Ek Mek,,,5.25,,,,,,,,"Three-layered pastry of shredded kadaifi, custard and cream."
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Desserts,,Chocolate Mousse Cake,,,5.25
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Pepsi,,,2.25,,,,t,,,,Free refills on sodas and iced tea (limit 3 per person)
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Sierra Mist,,,2.25,,,,t,,,,Free refills on sodas and iced tea (limit 3 per person)
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Club Soda,,,1.75,,,,,,,,Free refills on sodas and iced tea (limit 3 per person)
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Lemonade,,,2
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Orange Juice,,,2
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Milk,,,2
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Diet Pepsi,,,2.25,,,,t,,,,Free refills on sodas and iced tea (limit 3 per person)
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Ginger Ale,,,2.25,,,,t,,,,Free refills on sodas and iced tea (limit 3 per person)
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Iced Tea,,,2.25,,,,,,,,Free refills on sodas and iced tea (limit 3 per person)
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Cranberry Juice,,,2
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Pineapple Juice,,,2
88531,Athena Greek Restaurant,212 S Halsted St,Dinner,Beverages,,Pelegrino,,,5.5,,,,t
87456,Ben Pao,52 W Illinois St,Diner,Starters,,Cool Peanut Noodles,,,5.95,,,,,,,,"shanghai wheat noodles, spicy peanut sauce, sliced cucumbers, sesame seeds and cilantro"
87456,Ben Pao,52 W Illinois St,Diner,Starters,,Spicy Sichuan Pork Dumplings,,,3.95
87456,Ben Pao,52 W Illinois St,Diner,Beef,,Mongolian Beef,t,,14.95,,,,,,,,"prime flank steak, onions, nger bamboo, scallions, oyster & shaoxing wine sauce, crispy rice noodles"
87456,Ben Pao,52 W Illinois St,Diner,Old - World Favorites,,Cool Peanut Noodles,,,5.95,,,,,,,,"shanghai wheat noodles, spicy peanut sauce, sliced cucumbers, sesame seeds and cilantro"
87456,Ben Pao,52 W Illinois St,Diner,Chicken,,Sesame Chicken,t,,13.95,,,,,,,,"sesame-crusted chicken, caramelized soy glaze, scallions and cilantro"
87456,Ben Pao,52 W Illinois St,Diner,Beef & Pork,,Mongolian Beef,t,,16.95,,,,,,,,"a traditional favorite - prime ank steak wok tossed with onions, nger bamboo and scallions in a rich oyster, soy and shaoxing wine sauce and served over crispy rice noodles"
87456,Ben Pao,52 W Illinois St,Diner,Main Dishes,,Sesame Chicken,t,,12.95
87456,Ben Pao,52 W Illinois St,Diner,Dim Sum Desserts,,Almond Cookie Platter (6),,,3.5
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Crispy Garlic Tofu,,,4.95,,,,,,,,"a house specialty! sesame crusted, signature garlic sauce, chives"
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Chicken Soong Lettuce Wraps,,,6.95,,,,,,,,"chopped chicken, shiitakes, fresh-peeled water chestnuts, scallions, crispy rice noodles, pineapple-hoisin dipping sauce"
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Crab Rangoon Chopstix,,,7.95,,,,,,,,"jumbo lump crab meat, deli-style cream cheese, fresh-peeled water chestnuts, chives, sweet chili dipping sauce"
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Golden Crisp Vegetable Spring Rolls,,,5.95,,,,,,,,"shredded chinese vegetables, sweet & sour and chinese hot mustard dipping sauces"
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Classic Chicken and Shrimp Egg Rolls,,,4.95
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Hand-Crafted Ginger Shrimp Dumplings,,,6.95,,,,,,,,"spicy honey soy, chili oil, fresh ginger, chives"
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Potstickers,,,6.95,,,,,,,,"pan seared or steamed dumplings with soy-ginger dipping sauce, choice of chicken, vegetable or a combination of both"
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Hot & Sour Soup,,,,,3.25|5.95,,,,,,"chicken, tofu, wood ear mushrooms, bamboo, scallions"
87456,Ben Pao,52 W Illinois St,Lunch,Starters,,Chicken Dumpling Soup,,,,,3.95|6.95,,,,,,"housemade chicken broth, shanghai bok choy, lo mein noodles and shiitakes"
87456,Ben Pao,52 W Illinois St,Lunch,Fried Rice & Noodles,,Vegetable Fried Brown Rice,,,7.95,,,,,,,,"natural brown rice with asparagus, carrots, spinach, mushrooms and bean sprouts"
87456,Ben Pao,52 W Illinois St,Lunch,Fried Rice & Noodles,,Ben Pao Fried Rice,,,8.95,,,,,,,,"traditional fried rice with chicken, shrimp and barbecue pork"
87456,Ben Pao,52 W Illinois St,Lunch,Fried Rice & Noodles,,Chow Fun Noodles,,,9.95,,,,,,,,"locally made wide rice noodles tossed with shanghai bok choy, shiitakes, scallions, ginger and bean sprouts"
87456,Ben Pao,52 W Illinois St,Lunch,Fried Rice & Noodles,,Spicy Dragon Noodles,,,10.95,,,,,,,,shanghai wheat noodles with local mushrooms and spinach in a spicy cherry-chili sauce
87456,Ben Pao,52 W Illinois St,Lunch,Chicken,,Traditional Kung Pao Chicken,,,12.95,,,,,,,,"all-natural chicken breast, sweet peppers, blackened chiles, scallions, roasted peanuts"
87456,Ben Pao,52 W Illinois St,Lunch,Chicken,,Seven Flavor Chicken,,,12.95,,,,,,,,"lemon grass, roasted peanuts, basil, dried chiles, hoisin sauce, fresh chiles"
87456,Ben Pao,52 W Illinois St,Lunch,Chicken,,Thai Basil Chicken,,,12.95,,,,,,,,"all-natural chicken breast, basil leaves, red onions, chiles, cilantro, lemon-ginger sauce, roasted peanuts"
87456,Ben Pao,52 W Illinois St,Lunch,Beef,,Seven Flavor Beef,,,14.95,,,,,,,,"lemon grass, roasted peanuts, basil, dried chiles, hoisin sauce, fresh chiles"
87456,Ben Pao,52 W Illinois St,Lunch,Beef,,Kung Pao Beef,,,14.95,,,,,,,,"prime flank steak,  chilies, sweet peppers, scallions, shiitake, and roasted peanuts"
87456,Ben Pao,52 W Illinois St,Lunch,Seafood,,Cherry Bomb Shrimp,,,15.95,,,,,,,,"homemade cherry-chili sauce, chinese broccoli, napa cabbage, scallions"
87456,Ben Pao,52 W Illinois St,Lunch,Seafood,,Seasame-crusted salmon,,,16.95,,,,,,,,all-natural scottish salmon let with teriyaki glaze and shanghai bok choy
87456,Ben Pao,52 W Illinois St,Lunch,Seafood,,Black Pepper Sea Scallops,,,18.95,,,,,,,,"wok-seared east coast sea scallops, chinese broccoli"
87456,Ben Pao,52 W Illinois St,Lunch,Vegetables,,Hong King Spicy Eggplant,,,7.95,,,,,,,,"wok tossed eggplant with soy, chili sauce, and scallions"
87456,Ben Pao,52 W Illinois St,Lunch,Vegetables,,Eight treasure tofu,,,7.95,,,,,,,,"local phoenix brand rm tofu, nger bamboo, fresh chiles, shiitakes, snow peas, red onions, shanghai bok choy and fresh-peeled water chestnuts wok tossed in a vegetarian oyster sauce"
87456,Ben Pao,52 W Illinois St,Lunch,Vegetables,,Classic wrinkled string beans,,,7.95,,,,,,,,"sichuan preserved vegetables, garlic and scallions in a caramelized glaze"
87456,Ben Pao,52 W Illinois St,Dinner,Egg Rolls,,Classic Chicken And Shrimp,,,4.95,,,,,,,,chinese hot mustard and sweet & sour dipping sauces
87456,Ben Pao,52 W Illinois St,Dinner,Egg Rolls,,Spicy Sichuan Chicken,,,4.95,,,,,,,,chinese hot mustard and sweet & sour dipping sauces
87456,Ben Pao,52 W Illinois St,Dinner,Signature Starters,,Crispy Garlic Tofu,,,4.95,,,,,,,,"a house specialty! sesame crusted, signature garlic sauce and chives"
87456,Ben Pao,52 W Illinois St,Dinner,Signature Starters,,Hand-Crafted Ginger Shrimp Dumplings,,,6.95,,,,,,,,"shrimp dumplings, spicy honey soy, sichuan chili oil, fresh ginger and chives"
87456,Ben Pao,52 W Illinois St,Dinner,Signature Starters,,Chicken Lettuce Wraps,,,6.95,,,,,,,,"chicken soong style iceberg lettuce cups with chopped chicken, shiitakes, fresh-peeled water chestnuts and scallions with crispy rice noodles and pineapple-hoisin dipping sauce"
87456,Ben Pao,52 W Illinois St,Dinner,Signature Starters,,Crab Rangoon Chopstix,,,7.95,,,,,,,,"jumbo lump crab meat, deli-style cream cheese, fresh-peeled water chestnuts, chives and sweet chili dipping sauce"
87456,Ben Pao,52 W Illinois St,Dinner,Signature Starters,,Crispy Spiced Calamari,,,7.95,,,,,,,,"point judith squid, marinated in fresh ginger, cilantro and sweet chili dipping sauce"
87456,Ben Pao,52 W Illinois St,Dinner,Old - World Favorites,,Golden Crisp Vegetable Spring Rolls,,,5.95,,,,,,,,"shredded chinese vegetables, sweet & sour and chinese hot mustard dipping sauces"
87456,Ben Pao,52 W Illinois St,Dinner,Old - World Favorites,,Potstickers,,,6.95,,,,,,,,"pan seared or steamed dumplings with soy-ginger dipping sauce, choice of chicken, vegetable, pork or a combination of all three"
87456,Ben Pao,52 W Illinois St,Dinner,Old - World Favorites,,Shredded Pork & Sesame Buns,,,6.95,,,,,,,,"slowly braised with star anise, rock sugar, cassia bark and orange peel, then shredded and served with homemade sesame buns"
87456,Ben Pao,52 W Illinois St,Dinner,Soup,,Hot & Sour Soup,,,,,3.25|5.95,,,,,,"sichuan classic style with chicken, tofu, wood ear mushrooms, bamboo and scallions"
87456,Ben Pao,52 W Illinois St,Dinner,Soup,,Chicken Dumpling Soup,,,,,3.95|6.95,,,,,,"housemade chicken broth, shanghai bok choy, lo mein noodles and shiitakes"
87456,Ben Pao,52 W Illinois St,Dinner,Chicken,,Traditional Kung Pao Chicken,t,,13.95,,,,,,,,"a sichuan classic with all-natural chicken breast, blackened chiles, sweet peppers, scallions and house-roasted peanuts"
87456,Ben Pao,52 W Illinois St,Dinner,Chicken,,Seven Flavor Chicken,t,,13.95,,,,,,,,"wok fried with lemon grass, roasted peanuts, dried chiles, hoisin sauce, basil and fresh chiles"
87456,Ben Pao,52 W Illinois St,Dinner,Chicken,,Thai Basil Chicken,t,,13.95,,,,,,,,"wok-tossed all-natural chicken breast with basil leaves, red onions, chiles, cilantro, lemon-ginger sauce and roasted peanuts"
87456,Ben Pao,52 W Illinois St,Dinner,Chicken,,Panang Curry Chicken,t,,14.95,,,,,,,,"all-natural chicken breast with kitchen-crafted coconut-peanut curry, fresh-peeled water chestnuts, finger bamboo, thai basil and snow peas"
87456,Ben Pao,52 W Illinois St,Dinner,Chicken,,Tangerine Chicken,t,,14.95,,,,,,,,"crispy golden all-natural chicken breast, housemade candied tangerine peel, ginger, napa cabbage and sweet & sour tangerine glaze"
87456,Ben Pao,52 W Illinois St,Dinner,Seafood,,Cherry Bomb Shrimp,t,,17.95,,,,,,,,"wok fried and tossed in homemade cherry-chili sauce, served over chinese broccoli, napa cabbage and scallions"
87456,Ben Pao,52 W Illinois St,Dinner,Seafood,,Salt & Pepper Shrimp,t,,17.95,,,,,,,,"wild gulf shrimp wok fried and tossed with cilantro, jalapeno, fresno pepper, and spiced salt mixture"
87456,Ben Pao,52 W Illinois St,Dinner,Seafood,,Shanghai Shrimp,t,,17.95,,,,,,,,"wok seared in a classic soy-ginger sauce with fresh-peeled water chestnuts, shiitakes, blackened chiles and scallions"
87456,Ben Pao,52 W Illinois St,Dinner,Seafood,,Black Pepper Shrimp,t,,17.95,,,,,,,,"wild gulf shrimp wok fried and tossed with our special blend of spices, served over chinese broccoli"
